date,vax_brand,count
"Monday, 21 June, 2021",Pfizer,72941
"Monday, 21 June, 2021",Sinopharm,2
"Monday, 21 June, 2021",Sinovac,146880
"Tuesday, 22 June, 2021",AstraZeneca,23601
"Tuesday, 22 June, 2021",Cansino,0
"Tuesday, 22 June, 2021",Pfizer,79232
"Tuesday, 22 June, 2021",Sinopharm,0
"Tuesday, 22 June, 2021",Sinovac,157479
"Wednesday, 23 June, 2021",AstraZeneca,22997
"Wednesday, 23 June, 2021",Cansino,0
"Wednesday, 23 June, 2021",Pfizer,74077
"Wednesday, 23 June, 2021",Sinopharm,0
"Wednesday, 23 June, 2021",Sinovac,168333
"Thursday, 24 June, 2021",AstraZeneca,23062
"Thursday, 24 June, 2021",Cansino,0
"Thursday, 24 June, 2021",Pfizer,70619
"Thursday, 24 June, 2021",Sinopharm,0
"Thursday, 24 June, 2021",Sinovac,184140
"Friday, 25 June, 2021",AstraZeneca,21955
"Friday, 25 June, 2021",Cansino,0
"Friday, 25 June, 2021",Pfizer,55222
"Friday, 25 June, 2021",Sinopharm,0
"Friday, 25 June, 2021",Sinovac,146022
"Saturday, 26 June, 2021",AstraZeneca,18346
"Saturday, 26 June, 2021",Cansino,1
"Saturday, 26 June, 2021",Pfizer,68528
"Saturday, 26 June, 2021",Sinopharm,0
"Saturday, 26 June, 2021",Sinovac,112032
"Sunday, 27 June, 2021",AstraZeneca,16480
"Sunday, 27 June, 2021",Cansino,0
"Sunday, 27 June, 2021",Pfizer,60980
"Sunday, 27 June, 2021",Sinopharm,0
"Sunday, 27 June, 2021",Sinovac,100522
"Monday, 28 June, 2021",AstraZeneca,20854
"Monday, 28 June, 2021",Cansino,0
"Monday, 28 June, 2021",Pfizer,53320
"Monday, 28 June, 2021",Sinopharm,1
"Monday, 28 June, 2021",Sinovac,135922
"Tuesday, 29 June, 2021",AstraZeneca,20991
"Tuesday, 29 June, 2021",Cansino,0
"Tuesday, 29 June, 2021",Pfizer,80543
"Tuesday, 29 June, 2021",Sinopharm,0
"Tuesday, 29 June, 2021",Sinovac,142822
"Wednesday, 30 June, 2021",AstraZeneca,21322
"Wednesday, 30 June, 2021",Cansino,0
"Wednesday, 30 June, 2021",Pfizer,86462
"Wednesday, 30 June, 2021",Sinopharm,0
"Wednesday, 30 June, 2021",Sinovac,163084
"Thursday, 1 July, 2021",AstraZeneca,21424
"Thursday, 1 July, 2021",Cansino,1
"Thursday, 1 July, 2021",Pfizer,75008
"Thursday, 1 July, 2021",Sinopharm,0
"Thursday, 1 July, 2021",Sinovac,173946
"Friday, 2 July, 2021",AstraZeneca,22035
"Friday, 2 July, 2021",Cansino,0
"Friday, 2 July, 2021",Pfizer,58386
"Friday, 2 July, 2021",Sinopharm,0
"Friday, 2 July, 2021",Sinovac,160499
"Saturday, 3 July, 2021",AstraZeneca,18636
"Saturday, 3 July, 2021",Cansino,0
"Saturday, 3 July, 2021",Pfizer,64799
"Saturday, 3 July, 2021",Sinopharm,0
"Saturday, 3 July, 2021",Sinovac,140739
"Sunday, 4 July, 2021",AstraZeneca,18950
"Sunday, 4 July, 2021",Cansino,0
"Sunday, 4 July, 2021",Pfizer,69861
"Sunday, 4 July, 2021",Sinopharm,0
"Sunday, 4 July, 2021",Sinovac,127077
"Monday, 5 July, 2021",AstraZeneca,22360
"Monday, 5 July, 2021",Cansino,0
"Monday, 5 July, 2021",Pfizer,88764
"Monday, 5 July, 2021",Sinopharm,0
"Monday, 5 July, 2021",Sinovac,216939
"Tuesday, 6 July, 2021",AstraZeneca,21819
"Tuesday, 6 July, 2021",Cansino,0
"Tuesday, 6 July, 2021",Pfizer,95917
"Tuesday, 6 July, 2021",Sinopharm,0
"Tuesday, 6 July, 2021",Sinovac,238452
"Wednesday, 7 July, 2021",AstraZeneca,25949
"Wednesday, 7 July, 2021",Cansino,0
"Wednesday, 7 July, 2021",Pfizer,103006
"Wednesday, 7 July, 2021",Sinopharm,0
"Wednesday, 7 July, 2021",Sinovac,266442
"Thursday, 8 July, 2021",AstraZeneca,24994
"Thursday, 8 July, 2021",Cansino,0
"Thursday, 8 July, 2021",Pfizer,99442
"Thursday, 8 July, 2021",Sinopharm,0
"Thursday, 8 July, 2021",Sinovac,266254
"Friday, 9 July, 2021",AstraZeneca,25380
"Friday, 9 July, 2021",Cansino,0
"Friday, 9 July, 2021",Pfizer,84398
"Friday, 9 July, 2021",Sinopharm,0
"Friday, 9 July, 2021",Sinovac,240766
"Saturday, 10 July, 2021",AstraZeneca,21991
"Saturday, 10 July, 2021",Cansino,0
"Saturday, 10 July, 2021",Pfizer,101308
"Saturday, 10 July, 2021",Sinopharm,0
"Saturday, 10 July, 2021",Sinovac,213341
"Sunday, 11 July, 2021",AstraZeneca,21829
"Sunday, 11 July, 2021",Cansino,0
"Sunday, 11 July, 2021",Pfizer,88272
"Sunday, 11 July, 2021",Sinopharm,0
"Sunday, 11 July, 2021",Sinovac,188175
"Monday, 12 July, 2021",AstraZeneca,24552
"Monday, 12 July, 2021",Cansino,0
"Monday, 12 July, 2021",Pfizer,120495
"Monday, 12 July, 2021",Sinopharm,0
"Monday, 12 July, 2021",Sinovac,289940
"Tuesday, 13 July, 2021",AstraZeneca,22140
"Tuesday, 13 July, 2021",Cansino,0
"Tuesday, 13 July, 2021",Pfizer,116954
"Tuesday, 13 July, 2021",Sinopharm,0
"Tuesday, 13 July, 2021",Sinovac,300841
"Wednesday, 14 July, 2021",AstraZeneca,24410
"Wednesday, 14 July, 2021",Cansino,0
"Wednesday, 14 July, 2021",Pfizer,122094
"Wednesday, 14 July, 2021",Sinopharm,0
"Wednesday, 14 July, 2021",Sinovac,312900
"Thursday, 15 July, 2021",AstraZeneca,23435
"Thursday, 15 July, 2021",Cansino,0
"Thursday, 15 July, 2021",Pfizer,137977
"Thursday, 15 July, 2021",Sinopharm,0
"Thursday, 15 July, 2021",Sinovac,317767
"Friday, 16 July, 2021",AstraZeneca,22681
"Friday, 16 July, 2021",Cansino,1
"Friday, 16 July, 2021",Pfizer,128036
"Friday, 16 July, 2021",Sinopharm,0
"Friday, 16 July, 2021",Sinovac,267356
"Saturday, 17 July, 2021",AstraZeneca,28062
"Saturday, 17 July, 2021",Cansino,0
"Saturday, 17 July, 2021",Pfizer,132340
"Saturday, 17 July, 2021",Sinopharm,0
"Saturday, 17 July, 2021",Sinovac,236797
"Sunday, 18 July, 2021",AstraZeneca,28886
"Sunday, 18 July, 2021",Cansino,0
"Sunday, 18 July, 2021",Pfizer,123528
"Sunday, 18 July, 2021",Sinopharm,0
"Sunday, 18 July, 2021",Sinovac,204167
"Monday, 19 July, 2021",AstraZeneca,31695
"Monday, 19 July, 2021",Cansino,0
"Monday, 19 July, 2021",Pfizer,168891
"Monday, 19 July, 2021",Sinopharm,1
"Monday, 19 July, 2021",Sinovac,242759
"Tuesday, 20 July, 2021",AstraZeneca,29022
"Tuesday, 20 July, 2021",Cansino,0
"Tuesday, 20 July, 2021",Pfizer,83384
"Tuesday, 20 July, 2021",Sinopharm,0
"Tuesday, 20 July, 2021",Sinovac,199722
"Wednesday, 21 July, 2021",AstraZeneca,30485
"Wednesday, 21 July, 2021",Cansino,0
"Wednesday, 21 July, 2021",Pfizer,156780
"Wednesday, 21 July, 2021",Sinopharm,0
"Wednesday, 21 July, 2021",Sinovac,272337
"Thursday, 22 July, 2021",AstraZeneca,31316
"Thursday, 22 July, 2021",Cansino,0
"Thursday, 22 July, 2021",Pfizer,204016
"Thursday, 22 July, 2021",Sinopharm,1
"Thursday, 22 July, 2021",Sinovac,285099
"Friday, 23 July, 2021",AstraZeneca,30418
"Friday, 23 July, 2021",Cansino,0
"Friday, 23 July, 2021",Pfizer,180712
"Friday, 23 July, 2021",Sinopharm,0
"Friday, 23 July, 2021",Sinovac,268251
"Saturday, 24 July, 2021",AstraZeneca,26715
"Saturday, 24 July, 2021",Cansino,0
"Saturday, 24 July, 2021",Pfizer,175694
"Saturday, 24 July, 2021",Sinopharm,0
"Saturday, 24 July, 2021",Sinovac,231274
"Sunday, 25 July, 2021",AstraZeneca,28471
"Sunday, 25 July, 2021",Cansino,0
"Sunday, 25 July, 2021",Pfizer,165181
"Sunday, 25 July, 2021",Sinopharm,0
"Sunday, 25 July, 2021",Sinovac,223998
"Monday, 26 July, 2021",AstraZeneca,31144
"Monday, 26 July, 2021",Cansino,0
"Monday, 26 July, 2021",Pfizer,227478
"Monday, 26 July, 2021",Sinopharm,0
"Monday, 26 July, 2021",Sinovac,280018
"Tuesday, 27 July, 2021",AstraZeneca,31352
"Tuesday, 27 July, 2021",Cansino,0
"Tuesday, 27 July, 2021",Pfizer,253060
"Tuesday, 27 July, 2021",Sinopharm,0
"Tuesday, 27 July, 2021",Sinovac,288262
"Wednesday, 28 July, 2021",AstraZeneca,25710
"Wednesday, 28 July, 2021",Cansino,2
"Wednesday, 28 July, 2021",Pfizer,245210
"Wednesday, 28 July, 2021",Sinopharm,0
"Wednesday, 28 July, 2021",Sinovac,311988
"Thursday, 29 July, 2021",AstraZeneca,26968
"Thursday, 29 July, 2021",Cansino,4
"Thursday, 29 July, 2021",Pfizer,255117
"Thursday, 29 July, 2021",Sinopharm,0
"Thursday, 29 July, 2021",Sinovac,299850
"Friday, 30 July, 2021",AstraZeneca,28129
"Friday, 30 July, 2021",Cansino,0
"Friday, 30 July, 2021",Pfizer,211866
"Friday, 30 July, 2021",Sinopharm,1
"Friday, 30 July, 2021",Sinovac,296413
"Saturday, 31 July, 2021",AstraZeneca,27319
"Saturday, 31 July, 2021",Cansino,2
"Saturday, 31 July, 2021",Pfizer,220202
"Saturday, 31 July, 2021",Sinopharm,0
"Saturday, 31 July, 2021",Sinovac,296503
"Sunday, 1 August, 2021",AstraZeneca,25606
"Sunday, 1 August, 2021",Cansino,2
"Sunday, 1 August, 2021",Pfizer,205267
"Sunday, 1 August, 2021",Sinopharm,0
"Sunday, 1 August, 2021",Sinovac,265477
"Monday, 2 August, 2021",AstraZeneca,17066
"Monday, 2 August, 2021",Cansino,0
"Monday, 2 August, 2021",Pfizer,228833
"Monday, 2 August, 2021",Sinopharm,0
"Monday, 2 August, 2021",Sinovac,243496
"Tuesday, 3 August, 2021",AstraZeneca,17330
"Tuesday, 3 August, 2021",Cansino,1
"Tuesday, 3 August, 2021",Pfizer,247855
"Tuesday, 3 August, 2021",Sinopharm,0
"Tuesday, 3 August, 2021",Sinovac,239914
"Wednesday, 4 August, 2021",AstraZeneca,18051
"Wednesday, 4 August, 2021",Cansino,1
"Wednesday, 4 August, 2021",Pfizer,258544
"Wednesday, 4 August, 2021",Sinopharm,0
"Wednesday, 4 August, 2021",Sinovac,240021
"Thursday, 5 August, 2021",AstraZeneca,18016
"Thursday, 5 August, 2021",Cansino,1
"Thursday, 5 August, 2021",Pfizer,264309
"Thursday, 5 August, 2021",Sinopharm,0
"Thursday, 5 August, 2021",Sinovac,256846
"Friday, 6 August, 2021",AstraZeneca,29332
"Friday, 6 August, 2021",Cansino,1
"Friday, 6 August, 2021",Pfizer,219293
"Friday, 6 August, 2021",Sinopharm,0
"Friday, 6 August, 2021",Sinovac,222999
"Saturday, 7 August, 2021",AstraZeneca,36870
"Saturday, 7 August, 2021",Cansino,1
"Saturday, 7 August, 2021",Pfizer,199452
"Saturday, 7 August, 2021",Sinopharm,0
"Saturday, 7 August, 2021",Sinovac,216143
"Sunday, 8 August, 2021",AstraZeneca,38085
"Sunday, 8 August, 2021",Cansino,1
"Sunday, 8 August, 2021",Pfizer,173850
"Sunday, 8 August, 2021",Sinopharm,0
"Sunday, 8 August, 2021",Sinovac,200323
"Monday, 9 August, 2021",AstraZeneca,57506
"Monday, 9 August, 2021",Cansino,4
"Monday, 9 August, 2021",Pfizer,227704
"Monday, 9 August, 2021",Sinopharm,0
"Monday, 9 August, 2021",Sinovac,203363
"Tuesday, 10 August, 2021",AstraZeneca,52712
"Tuesday, 10 August, 2021",Cansino,2
"Tuesday, 10 August, 2021",Pfizer,147079
"Tuesday, 10 August, 2021",Sinopharm,0
"Tuesday, 10 August, 2021",Sinovac,179053
"Wednesday, 11 August, 2021",AstraZeneca,59375
"Wednesday, 11 August, 2021",Cansino,5
"Wednesday, 11 August, 2021",Pfizer,224500
"Wednesday, 11 August, 2021",Sinopharm,0
"Wednesday, 11 August, 2021",Sinovac,236329
"Thursday, 12 August, 2021",AstraZeneca,58799
"Thursday, 12 August, 2021",Cansino,2
"Thursday, 12 August, 2021",Pfizer,251771
"Thursday, 12 August, 2021",Sinopharm,0
"Thursday, 12 August, 2021",Sinovac,242245
"Friday, 13 August, 2021",AstraZeneca,49606
"Friday, 13 August, 2021",Cansino,2
"Friday, 13 August, 2021",Pfizer,200424
"Friday, 13 August, 2021",Sinopharm,0
"Friday, 13 August, 2021",Sinovac,247479
"Saturday, 14 August, 2021",AstraZeneca,46191
"Saturday, 14 August, 2021",Cansino,0
"Saturday, 14 August, 2021",Pfizer,185331
"Saturday, 14 August, 2021",Sinopharm,0
"Saturday, 14 August, 2021",Sinovac,240053
"Sunday, 15 August, 2021",AstraZeneca,40198
"Sunday, 15 August, 2021",Cansino,1
"Sunday, 15 August, 2021",Pfizer,166065
"Sunday, 15 August, 2021",Sinopharm,0
"Sunday, 15 August, 2021",Sinovac,234136
"Monday, 16 August, 2021",AstraZeneca,45292
"Monday, 16 August, 2021",Cansino,0
"Monday, 16 August, 2021",Pfizer,220312
"Monday, 16 August, 2021",Sinopharm,0
"Monday, 16 August, 2021",Sinovac,261417
"Tuesday, 17 August, 2021",AstraZeneca,43479
"Tuesday, 17 August, 2021",Cansino,4
"Tuesday, 17 August, 2021",Pfizer,234275
"Tuesday, 17 August, 2021",Sinopharm,0
"Tuesday, 17 August, 2021",Sinovac,272241
"Wednesday, 18 August, 2021",AstraZeneca,43137
"Wednesday, 18 August, 2021",Cansino,4
"Wednesday, 18 August, 2021",Pfizer,220578
"Wednesday, 18 August, 2021",Sinopharm,0
"Wednesday, 18 August, 2021",Sinovac,309058
"Thursday, 19 August, 2021",AstraZeneca,43673
"Thursday, 19 August, 2021",Cansino,3
"Thursday, 19 August, 2021",Pfizer,228650
"Thursday, 19 August, 2021",Sinopharm,0
"Thursday, 19 August, 2021",Sinovac,277414
"Friday, 20 August, 2021",AstraZeneca,34634
"Friday, 20 August, 2021",Cansino,1
"Friday, 20 August, 2021",Pfizer,233602
"Friday, 20 August, 2021",Sinopharm,1
"Friday, 20 August, 2021",Sinovac,247264
"Saturday, 21 August, 2021",AstraZeneca,29832
"Saturday, 21 August, 2021",Cansino,10
"Saturday, 21 August, 2021",Pfizer,234907
"Saturday, 21 August, 2021",Sinopharm,0
"Saturday, 21 August, 2021",Sinovac,237256
"Sunday, 22 August, 2021",AstraZeneca,27850
"Sunday, 22 August, 2021",Cansino,2
"Sunday, 22 August, 2021",Pfizer,229846
"Sunday, 22 August, 2021",Sinopharm,0
"Sunday, 22 August, 2021",Sinovac,207743
"Monday, 23 August, 2021",AstraZeneca,36581
"Monday, 23 August, 2021",Cansino,0
"Monday, 23 August, 2021",Pfizer,258599
"Monday, 23 August, 2021",Sinopharm,0
"Monday, 23 August, 2021",Sinovac,123863
"Tuesday, 24 August, 2021",AstraZeneca,35395
"Tuesday, 24 August, 2021",Cansino,1
"Tuesday, 24 August, 2021",Pfizer,288426
"Tuesday, 24 August, 2021",Sinopharm,0
"Tuesday, 24 August, 2021",Sinovac,123598
"Wednesday, 25 August, 2021",AstraZeneca,33197
"Wednesday, 25 August, 2021",Cansino,0
"Wednesday, 25 August, 2021",Pfizer,300865
"Wednesday, 25 August, 2021",Sinopharm,0
"Wednesday, 25 August, 2021",Sinovac,118482
"Thursday, 26 August, 2021",AstraZeneca,34766
"Thursday, 26 August, 2021",Cansino,1979
"Thursday, 26 August, 2021",Pfizer,281222
"Thursday, 26 August, 2021",Sinopharm,0
"Thursday, 26 August, 2021",Sinovac,122354
"Friday, 27 August, 2021",AstraZeneca,32074
"Friday, 27 August, 2021",Cansino,1392
"Friday, 27 August, 2021",Pfizer,230296
"Friday, 27 August, 2021",Sinopharm,0
"Friday, 27 August, 2021",Sinovac,114507
"Saturday, 28 August, 2021",AstraZeneca,31295
"Saturday, 28 August, 2021",Cansino,6986
"Saturday, 28 August, 2021",Pfizer,212483
"Saturday, 28 August, 2021",Sinopharm,0
"Saturday, 28 August, 2021",Sinovac,123370
"Sunday, 29 August, 2021",AstraZeneca,28967
"Sunday, 29 August, 2021",Cansino,7746
"Sunday, 29 August, 2021",Pfizer,187600
"Sunday, 29 August, 2021",Sinopharm,0
"Sunday, 29 August, 2021",Sinovac,108970
"Monday, 30 August, 2021",AstraZeneca,31957
"Monday, 30 August, 2021",Cansino,4263
"Monday, 30 August, 2021",Pfizer,253378
"Monday, 30 August, 2021",Sinopharm,0
"Monday, 30 August, 2021",Sinovac,103128
"Tuesday, 31 August, 2021",AstraZeneca,29729
"Tuesday, 31 August, 2021",Cansino,2566
"Tuesday, 31 August, 2021",Pfizer,174594
"Tuesday, 31 August, 2021",Sinopharm,0
"Tuesday, 31 August, 2021",Sinovac,81031
"Wednesday, 1 September, 2021",AstraZeneca,33900
"Wednesday, 1 September, 2021",Cansino,2750
"Wednesday, 1 September, 2021",Pfizer,264283
"Wednesday, 1 September, 2021",Sinopharm,0
"Wednesday, 1 September, 2021",Sinovac,130334
"Thursday, 2 September, 2021",AstraZeneca,34810
"Thursday, 2 September, 2021",Cansino,3684
"Thursday, 2 September, 2021",Pfizer,247458
"Thursday, 2 September, 2021",Sinopharm,0
"Thursday, 2 September, 2021",Sinovac,119253
"Friday, 3 September, 2021",AstraZeneca,28418
"Friday, 3 September, 2021",Cansino,5906
"Friday, 3 September, 2021",Pfizer,188624
"Friday, 3 September, 2021",Sinopharm,0
"Friday, 3 September, 2021",Sinovac,136856
"Saturday, 4 September, 2021",AstraZeneca,28057
"Saturday, 4 September, 2021",Cansino,7530
"Saturday, 4 September, 2021",Pfizer,161570
"Saturday, 4 September, 2021",Sinopharm,0
"Saturday, 4 September, 2021",Sinovac,139625
"Sunday, 5 September, 2021",AstraZeneca,27903
"Sunday, 5 September, 2021",Cansino,7095
"Sunday, 5 September, 2021",Pfizer,158123
"Sunday, 5 September, 2021",Sinopharm,0
"Sunday, 5 September, 2021",Sinovac,123810
"Monday, 6 September, 2021",AstraZeneca,27542
"Monday, 6 September, 2021",Cansino,3004
"Monday, 6 September, 2021",Pfizer,165547
"Monday, 6 September, 2021",Sinopharm,1
"Monday, 6 September, 2021",Sinovac,147758
"Tuesday, 7 September, 2021",AstraZeneca,24260
"Tuesday, 7 September, 2021",Cansino,2513
"Tuesday, 7 September, 2021",Pfizer,163789
"Tuesday, 7 September, 2021",Sinopharm,0
"Tuesday, 7 September, 2021",Sinovac,161806
"Wednesday, 8 September, 2021",AstraZeneca,25146
"Wednesday, 8 September, 2021",Cansino,2231
"Wednesday, 8 September, 2021",Pfizer,149073
"Wednesday, 8 September, 2021",Sinopharm,0
"Wednesday, 8 September, 2021",Sinovac,175746
"Thursday, 9 September, 2021",AstraZeneca,25617
"Thursday, 9 September, 2021",Cansino,4112
"Thursday, 9 September, 2021",Pfizer,160658
"Thursday, 9 September, 2021",Sinopharm,0
"Thursday, 9 September, 2021",Sinovac,163282
"Friday, 10 September, 2021",AstraZeneca,25432
"Friday, 10 September, 2021",Cansino,6353
"Friday, 10 September, 2021",Pfizer,166076
"Friday, 10 September, 2021",Sinopharm,0
"Friday, 10 September, 2021",Sinovac,120209
"Saturday, 11 September, 2021",AstraZeneca,20277
"Saturday, 11 September, 2021",Cansino,7588
"Saturday, 11 September, 2021",Pfizer,152548
"Saturday, 11 September, 2021",Sinopharm,0
"Saturday, 11 September, 2021",Sinovac,106548
"Sunday, 12 September, 2021",AstraZeneca,19662
"Sunday, 12 September, 2021",Cansino,5998
"Sunday, 12 September, 2021",Pfizer,144197
"Sunday, 12 September, 2021",Sinopharm,0
"Sunday, 12 September, 2021",Sinovac,81112
"Monday, 13 September, 2021",AstraZeneca,22393
"Monday, 13 September, 2021",Cansino,4105
"Monday, 13 September, 2021",Pfizer,158881
"Monday, 13 September, 2021",Sinopharm,0
"Monday, 13 September, 2021",Sinovac,66804
"Tuesday, 14 September, 2021",AstraZeneca,19628
"Tuesday, 14 September, 2021",Cansino,5698
"Tuesday, 14 September, 2021",Pfizer,168968
"Tuesday, 14 September, 2021",Sinopharm,0
"Tuesday, 14 September, 2021",Sinovac,74148
"Wednesday, 15 September, 2021",AstraZeneca,22407
"Wednesday, 15 September, 2021",Cansino,3713
"Wednesday, 15 September, 2021",Pfizer,176993
"Wednesday, 15 September, 2021",Sinopharm,0
"Wednesday, 15 September, 2021",Sinovac,71357
"Thursday, 16 September, 2021",AstraZeneca,23601
"Thursday, 16 September, 2021",Cansino,3100
"Thursday, 16 September, 2021",Pfizer,138581
"Thursday, 16 September, 2021",Sinopharm,0
"Thursday, 16 September, 2021",Sinovac,55844
"Friday, 17 September, 2021",AstraZeneca,23098
"Friday, 17 September, 2021",Cansino,3497
"Friday, 17 September, 2021",Pfizer,174241
"Friday, 17 September, 2021",Sinopharm,0
"Friday, 17 September, 2021",Sinovac,62963
"Saturday, 18 September, 2021",AstraZeneca,19494
"Saturday, 18 September, 2021",Cansino,4562
"Saturday, 18 September, 2021",Pfizer,172643
"Saturday, 18 September, 2021",Sinopharm,32
"Saturday, 18 September, 2021",Sinovac,58813
"Sunday, 19 September, 2021",AstraZeneca,20701
"Sunday, 19 September, 2021",Cansino,3122
"Sunday, 19 September, 2021",Pfizer,168460
"Sunday, 19 September, 2021",Sinopharm,28
"Sunday, 19 September, 2021",Sinovac,46943
"Monday, 20 September, 2021",AstraZeneca,22583
"Monday, 20 September, 2021",Cansino,2593
"Monday, 20 September, 2021",Pfizer,241193
"Monday, 20 September, 2021",Sinopharm,104
"Monday, 20 September, 2021",Sinovac,46564
"Tuesday, 21 September, 2021",AstraZeneca,21039
"Tuesday, 21 September, 2021",Cansino,3751
"Tuesday, 21 September, 2021",Pfizer,223127
"Tuesday, 21 September, 2021",Sinopharm,127
"Tuesday, 21 September, 2021",Sinovac,28136
"Wednesday, 22 September, 2021",AstraZeneca,21623
"Wednesday, 22 September, 2021",Cansino,5136
"Wednesday, 22 September, 2021",Pfizer,272580
"Wednesday, 22 September, 2021",Sinopharm,130
"Wednesday, 22 September, 2021",Sinovac,42288
"Thursday, 23 September, 2021",AstraZeneca,21316
"Thursday, 23 September, 2021",Cansino,2177
"Thursday, 23 September, 2021",Pfizer,290601
"Thursday, 23 September, 2021",Sinopharm,200
"Thursday, 23 September, 2021",Sinovac,34173
"Friday, 24 September, 2021",AstraZeneca,19907
"Friday, 24 September, 2021",Cansino,1227
"Friday, 24 September, 2021",Pfizer,236285
"Friday, 24 September, 2021",Sinopharm,137
"Friday, 24 September, 2021",Sinovac,35045
"Saturday, 25 September, 2021",AstraZeneca,18551
"Saturday, 25 September, 2021",Cansino,2348
"Saturday, 25 September, 2021",Pfizer,225542
"Saturday, 25 September, 2021",Sinopharm,67
"Saturday, 25 September, 2021",Sinovac,32187
"Sunday, 26 September, 2021",AstraZeneca,24292
"Sunday, 26 September, 2021",Cansino,1842
"Sunday, 26 September, 2021",Pfizer,227777
"Sunday, 26 September, 2021",Sinopharm,49
"Sunday, 26 September, 2021",Sinovac,29938
"Monday, 27 September, 2021",AstraZeneca,23778
"Monday, 27 September, 2021",Cansino,1069
"Monday, 27 September, 2021",Pfizer,285588
"Monday, 27 September, 2021",Sinopharm,95
"Monday, 27 September, 2021",Sinovac,27917
"Tuesday, 28 September, 2021",AstraZeneca,24047
"Tuesday, 28 September, 2021",Cansino,2600
"Tuesday, 28 September, 2021",Pfizer,290385
"Tuesday, 28 September, 2021",Sinopharm,57
"Tuesday, 28 September, 2021",Sinovac,27657
"Wednesday, 29 September, 2021",AstraZeneca,20367
"Wednesday, 29 September, 2021",Cansino,1389
"Wednesday, 29 September, 2021",Pfizer,305156
"Wednesday, 29 September, 2021",Sinopharm,120
"Wednesday, 29 September, 2021",Sinovac,29029
"Thursday, 30 September, 2021",AstraZeneca,21064
"Thursday, 30 September, 2021",Cansino,3860
"Thursday, 30 September, 2021",Pfizer,287814
"Thursday, 30 September, 2021",Sinopharm,143
"Thursday, 30 September, 2021",Sinovac,31204
"Friday, 1 October, 2021",AstraZeneca,35041
"Friday, 1 October, 2021",Cansino,1608
"Friday, 1 October, 2021",Pfizer,189544
"Friday, 1 October, 2021",Sinopharm,139
"Friday, 1 October, 2021",Sinovac,23101
"Saturday, 2 October, 2021",AstraZeneca,33259
"Saturday, 2 October, 2021",Cansino,1775
"Saturday, 2 October, 2021",Pfizer,166232
"Saturday, 2 October, 2021",Sinopharm,116
"Saturday, 2 October, 2021",Sinovac,22862
"Sunday, 3 October, 2021",AstraZeneca,33609
"Sunday, 3 October, 2021",Cansino,773
"Sunday, 3 October, 2021",Pfizer,167005
"Sunday, 3 October, 2021",Sinopharm,133
"Sunday, 3 October, 2021",Sinovac,16889
"Monday, 4 October, 2021",AstraZeneca,27423
"Monday, 4 October, 2021",Cansino,1536
"Monday, 4 October, 2021",Pfizer,189457
"Monday, 4 October, 2021",Sinopharm,142
"Monday, 4 October, 2021",Sinovac,18541
"Tuesday, 5 October, 2021",AstraZeneca,27083
"Tuesday, 5 October, 2021",Cansino,2181
"Tuesday, 5 October, 2021",Pfizer,184843
"Tuesday, 5 October, 2021",Sinopharm,119
"Tuesday, 5 October, 2021",Sinovac,20976
"Wednesday, 6 October, 2021",AstraZeneca,24819
"Wednesday, 6 October, 2021",Cansino,2506
"Wednesday, 6 October, 2021",Pfizer,175803
"Wednesday, 6 October, 2021",Sinopharm,171
"Wednesday, 6 October, 2021",Sinovac,16633
"Thursday, 7 October, 2021",AstraZeneca,25440
"Thursday, 7 October, 2021",Cansino,2101
"Thursday, 7 October, 2021",Pfizer,162989
"Thursday, 7 October, 2021",Sinopharm,210
"Thursday, 7 October, 2021",Sinovac,14792
"Friday, 8 October, 2021",AstraZeneca,25355
"Friday, 8 October, 2021",Cansino,1772
"Friday, 8 October, 2021",Pfizer,141291
"Friday, 8 October, 2021",Sinopharm,221
"Friday, 8 October, 2021",Sinovac,16260
"Saturday, 9 October, 2021",AstraZeneca,34378
"Saturday, 9 October, 2021",Cansino,1466
"Saturday, 9 October, 2021",Pfizer,99774
"Saturday, 9 October, 2021",Sinopharm,187
"Saturday, 9 October, 2021",Sinovac,16162
"Sunday, 10 October, 2021",AstraZeneca,33327
"Sunday, 10 October, 2021",Cansino,837
"Sunday, 10 October, 2021",Pfizer,90671
